status	scope	kind	path	base_algorithm	base_digest	target_algorithm	target_digest	reason
unchanged	engine	source	vostok/core/sources/memory_doug_lea_allocator.cpp	md5	129c54b5e1ddfca39d39aec6958948d0	md5	129c54b5e1ddfca39d39aec6958948d0	
unchanged	engine	source	vostok/core/sources/memory_doug_lea_mt_allocator.cpp	md5	af2ec3f92e3880465fd591f1dc24c145	md5	af2ec3f92e3880465fd591f1dc24c145	
unchanged	engine	header	vostok/core/sources/memory_guard.h	md5	9be655ca99b64cd6de851effe6c6f236	md5	9be655ca99b64cd6de851effe6c6f236	
unchanged	engine	header	vostok/core/sources/memory_leak_detector.h	md5	96c3177407e4ac59f588c3920c961d07	md5	96c3177407e4ac59f588c3920c961d07	
unchanged	engine	source	vostok/core/sources/memory_monitor.cpp	md5	bc316639031a0433e89e373e4ecb209d	md5	bc316639031a0433e89e373e4ecb209d	
unchanged	engine	header	vostok/core/sources/memory_monitor.h	md5	9fa2f7491f341ef853c551494e1350cf	md5	9fa2f7491f341ef853c551494e1350cf	
unchanged	engine	source	vostok/core/sources/memory_override_operators.cpp	md5	7c4b55230e16dc81a9c6a345f14149fc	md5	7c4b55230e16dc81a9c6a345f14149fc	
unchanged	engine	header	vostok/core/sources/memory_platform.h	md5	81cd9bbb73dca7897ba0e29f309810f0	md5	81cd9bbb73dca7897ba0e29f309810f0	
unchanged	engine	source	vostok/core/sources/memory_process_allocator.cpp	md5	326aac6512486809ac2097a8633f7047	md5	326aac6512486809ac2097a8633f7047	
unchanged	engine	header	vostok/core/sources/memory_process_allocator.h	md5	cbe91b9dc0ad755e8301d70700380897	md5	cbe91b9dc0ad755e8301d70700380897	
unchanged	engine	source	vostok/core/sources/memory_pthreads3_allocator.cpp	md5	c32cf7b768c17cdbee328cd21a947d63	md5	c32cf7b768c17cdbee328cd21a947d63	
unchanged	engine	source	vostok/core/sources/memory_reader.cpp	md5	2bc08a5f593da02e36c52020f0b02948	md5	2bc08a5f593da02e36c52020f0b02948	
unchanged	engine	source	vostok/core/sources/memory_stack_allocator.cpp	md5	ec03ec2623d8c04333d11e0f2778d1ad	md5	ec03ec2623d8c04333d11e0f2778d1ad	
added	engine	source	vostok/core/sources/memory_stream.cpp			md5	9c9c6a1a527fd5d4aac33286d779bc13	
unchanged	engine	source	vostok/core/sources/memory_video_win.cpp	md5	8fb4a92318b4bfd62b5e2953b25ac07d	md5	8fb4a92318b4bfd62b5e2953b25ac07d	
unchanged	engine	source	vostok/core/sources/memory_win.cpp	md5	39db19f4fb6c4937c72180a408d22c27	md5	39db19f4fb6c4937c72180a408d22c27	
unchanged	engine	source	vostok/core/sources/memory_writer.cpp	md5	f2cd434dbeef9759e8d6a558f763194d	md5	f2cd434dbeef9759e8d6a558f763194d	
unchanged	engine	source	vostok/core/sources/pch.cpp	md5	d372897f70be45ef48394e48008ab1f0	md5	d372897f70be45ef48394e48008ab1f0	
unchanged	engine	header	vostok/core/sources/pch.h	md5	bb5a24f59703a20a9373630cd743d22d	md5	bb5a24f59703a20a9373630cd743d22d	
unchanged	engine	source	vostok/core/sources/platform_extensions_win.cpp	md5	9063c793f5cf8da209942ee625ec6eec	md5	9063c793f5cf8da209942ee625ec6eec	
unchanged	engine	header	vostok/core/sources/ptmalloc3/malloc-2.8.3.h	md5	cb864430e381bd3950c6302afdebe127	md5	cb864430e381bd3950c6302afdebe127	
unchanged	engine	header	vostok/core/sources/ptmalloc3/malloc-private.h	md5	3190502855a939b00465b2a4b4e40955	md5	3190502855a939b00465b2a4b4e40955	
unchanged	engine	source	vostok/core/sources/ptmalloc3/malloc.c	md5	1253f6f38c4351cec27fada1d6cf4fd9	md5	1253f6f38c4351cec27fada1d6cf4fd9	
unchanged	engine	header	vostok/core/sources/ptmalloc3/out_of_memory_handler_types.h	md5	7bf27bdf1db47fa50213bb1978a4ff02	md5	7bf27bdf1db47fa50213bb1978a4ff02	
unchanged	engine	source	vostok/core/sources/ptmalloc3/ptmalloc3.c	md5	ac6bfec541de273b3e5cdcbf69934a74	md5	ac6bfec541de273b3e5cdcbf69934a74	
unchanged	engine	header	vostok/core/sources/ptmalloc3/sysdeps/win32/malloc-machine.h	md5	e046f2c058c4aa3bf2ec51620c2d0b94	md5	e046f2c058c4aa3bf2ec51620c2d0b94	
unchanged	engine	source	vostok/core/sources/ptmalloc3/sysdeps/win_xbox360_ps3/win_xbox360_ps3.c	md5	63502c9813e1ac5826df6d130e8492ac	md5	63502c9813e1ac5826df6d130e8492ac	
changed	engine	source	vostok/core/sources/replay_match_io.cpp	md5	e71317607af2034a51896f615b7403ad	md5	3c9410305bebfabe872b7605c6a2b273	
unchanged	engine	header	vostok/core/sources/resources_allocators.h	md5	951394a6fbcdfe17b7736795bb8f1ca1	md5	951394a6fbcdfe17b7736795bb8f1ca1	
unchanged	engine	source	vostok/core/sources/resources_cook_base.cpp	md5	0358dff74d089cd2ed809692d15fd2e3	md5	0358dff74d089cd2ed809692d15fd2e3	
unchanged	engine	source	vostok/core/sources/resources_cook_classes.cpp	md5	49add560f55088b9a7c1d3e5e84eaa3f	md5	49add560f55088b9a7c1d3e5e84eaa3f	
unchanged	engine	source	vostok/core/sources/resources_device_manager.cpp	md5	104106e6ef24796c636f6584ac3fd42b	md5	104106e6ef24796c636f6584ac3fd42b	
unchanged	engine	header	vostok/core/sources/resources_device_manager.h	md5	13772482851dd3a6b8008efffc3b12f5	md5	13772482851dd3a6b8008efffc3b12f5	
unchanged	engine	source	vostok/core/sources/resources_device_manager_thread.cpp	md5	ad65419fcccda3d31bc8f3780459a58d	md5	ad65419fcccda3d31bc8f3780459a58d	
unchanged	engine	source	vostok/core/sources/resources_fs.cpp	md5	f952385b83d3ef563e0e9ba5c25f9325	md5	f952385b83d3ef563e0e9ba5c25f9325	
unchanged	engine	source	vostok/core/sources/resources_fs_task.cpp	md5	2ec5d7454611c5acf468ed5d73546fe8	md5	2ec5d7454611c5acf468ed5d73546fe8	
unchanged	engine	source	vostok/core/sources/resources_fs_task_composite.cpp	md5	716fb6031ff7caacaee2bf9c7683adbc	md5	716fb6031ff7caacaee2bf9c7683adbc	
unchanged	engine	header	vostok/core/sources/resources_fs_task_composite.h	md5	e7622b4a00de53e622f5840792a6499c	md5	e7622b4a00de53e622f5840792a6499c	
unchanged	engine	source	vostok/core/sources/resources_fs_task_erase.cpp	md5	940f6020435484dd3253ea0981ea1b51	md5	940f6020435484dd3253ea0981ea1b51	
unchanged	engine	header	vostok/core/sources/resources_fs_task_erase.h	md5	186d85fc9b4a195e3cd34ca8e4afeb0a	md5	186d85fc9b4a195e3cd34ca8e4afeb0a	
unchanged	engine	source	vostok/core/sources/resources_fs_task_iterator.cpp	md5	ba3c6b26a79d7a4b36a2f34bdffd0027	md5	ba3c6b26a79d7a4b36a2f34bdffd0027	
unchanged	engine	header	vostok/core/sources/resources_fs_task_iterator.h	md5	6d5100870d79dd649ec3826cc197fcb7	md5	6d5100870d79dd649ec3826cc197fcb7	
unchanged	engine	source	vostok/core/sources/resources_fs_task_mount.cpp	md5	900d76952a5e6dc6d143b77848eb98a3	md5	900d76952a5e6dc6d143b77848eb98a3	
unchanged	engine	header	vostok/core/sources/resources_fs_task_mount.h	md5	aa7d2ca86ca2bfd58392daef2b1451e1	md5	aa7d2ca86ca2bfd58392daef2b1451e1	
unchanged	engine	source	vostok/core/sources/resources_hdd_manager.cpp	md5	3727b08edfbf894db15338ca9d05a28b	md5	3727b08edfbf894db15338ca9d05a28b	
unchanged	engine	header	vostok/core/sources/resources_hdd_manager.h	md5	48a2a4149eb07c8939eb64e41ed73c92	md5	48a2a4149eb07c8939eb64e41ed73c92	
unchanged	engine	header	vostok/core/sources/resources_helper.h	md5	27797965e74e919974f5778cee540314	md5	27797965e74e919974f5778cee540314	
unchanged	engine	source	vostok/core/sources/resources_impl.cpp	md5	eab6dc4cebb9ad0d18554ac5de4a12f0	md5	eab6dc4cebb9ad0d18554ac5de4a12f0	
unchanged	engine	header	vostok/core/sources/resources_impl.h	md5	c31684fbefa3802b6286c98b18083955	md5	c31684fbefa3802b6286c98b18083955	
unchanged	engine	source	vostok/core/sources/resources_intrusive_base.cpp	md5	e07f27b2e23d27216c630729cd0e2639	md5	e07f27b2e23d27216c630729cd0e2639	
unchanged	engine	header	vostok/core/sources/resources_macros.h	md5	ce3a077958d25732224d0bd2c5781d81	md5	ce3a077958d25732224d0bd2c5781d81	
unchanged	engine	source	vostok/core/sources/resources_managed_resource.cpp	md5	bcb76aa5819693ac4d34266083999ee7	md5	bcb76aa5819693ac4d34266083999ee7	
unchanged	engine	source	vostok/core/sources/resources_manager.cpp	md5	2e6fe7f727bfc3377ccde32afd54ba1b	md5	2e6fe7f727bfc3377ccde32afd54ba1b	
unchanged	engine	header	vostok/core/sources/resources_manager.h	md5	28c5308d1b5df21e87f938e4f4b620d0	md5	28c5308d1b5df21e87f938e4f4b620d0	
unchanged	engine	source	vostok/core/sources/resources_manager_allocation.cpp	md5	34296e12b0a104c297c098c56feea0fe	md5	34296e12b0a104c297c098c56feea0fe	
unchanged	engine	header	vostok/core/sources/resources_manager_allocation.h	md5	f57926c47efcaf9864485f5bedbffe4a	md5	f57926c47efcaf9864485f5bedbffe4a	
unchanged	engine	source	vostok/core/sources/resources_manager_cook.cpp	md5	d2afc0c30303d256b6cdfc38577360a1	md5	d2afc0c30303d256b6cdfc38577360a1	
unchanged	engine	source	vostok/core/sources/resources_manager_deallocation.cpp	md5	486d9e21b09026aa244db83efbb600b7	md5	486d9e21b09026aa244db83efbb600b7	
unchanged	engine	source	vostok/core/sources/resources_manager_debug.cpp	md5	6082b002094ac6ee249a3545a2eec241	md5	6082b002094ac6ee249a3545a2eec241	
unchanged	engine	header	vostok/core/sources/resources_manager_debug.h	md5	32466a58d61747fe682bfccc23927f7d	md5	32466a58d61747fe682bfccc23927f7d	
unchanged	engine	source	vostok/core/sources/resources_manager_helper.cpp	md5	45c83cc817a8241c8e3c87ebeca711a0	md5	45c83cc817a8241c8e3c87ebeca711a0	
unchanged	engine	source	vostok/core/sources/resources_manager_new_queries.cpp	md5	1a91aca9f003097580feff50b8a1f913	md5	1a91aca9f003097580feff50b8a1f913	
unchanged	engine	source	vostok/core/sources/resources_manager_user_thread.cpp	md5	f58fd52bc2e1a233952f4e45b47aaaef	md5	f58fd52bc2e1a233952f4e45b47aaaef	
unchanged	engine	header	vostok/core/sources/resources_manager_watcher.h	md5	3c6d4f60a7b7caabada4100b68dc4e52	md5	3c6d4f60a7b7caabada4100b68dc4e52	
unchanged	engine	source	vostok/core/sources/resources_memory.cpp	md5	27fd0b91d5515b3c34831d8f45467043	md5	27fd0b91d5515b3c34831d8f45467043	
unchanged	engine	source	vostok/core/sources/resources_mount_ptr.cpp	md5	65cec631b076cc792daab0e24e21f0bf	md5	65cec631b076cc792daab0e24e21f0bf	
unchanged	engine	source	vostok/core/sources/resources_name_registry_entry.cpp	md5	9b60acbd8639d258c0557b518340cc69	md5	9b60acbd8639d258c0557b518340cc69	
changed	engine	source	vostok/core/sources/resources_queries_result.cpp	md5	83c3f8e9dfeebe4c85a2ffb71cf4bd03	md5	144cd03b8f99ff4119357fce3387de5c	
unchanged	engine	source	vostok/core/sources/resources_query_fs_iterator.cpp	md5	ec2b3de4fe078b7b10e7db542f0eff04	md5	ec2b3de4fe078b7b10e7db542f0eff04	
unchanged	engine	source	vostok/core/sources/resources_query_mount.cpp	md5	ad0814f061b9fe29632329151b92c3d1	md5	ad0814f061b9fe29632329151b92c3d1	
unchanged	engine	source	vostok/core/sources/resources_query_result.cpp	md5	6db77dc84749dd315ab55ea3d6381101	md5	6db77dc84749dd315ab55ea3d6381101	
unchanged	engine	source	vostok/core/sources/resources_query_result_allocation.cpp	md5	0ce9d0d37a1af31875f37c81c68d73c1	md5	0ce9d0d37a1af31875f37c81c68d73c1	
unchanged	engine	source	vostok/core/sources/resources_query_result_cache.cpp	md5	daf9ae675f8acc3ca34cd419c845aac2	md5	daf9ae675f8acc3ca34cd419c845aac2	
unchanged	engine	source	vostok/core/sources/resources_query_result_cook.cpp	md5	3369fc6d85fb418066552dbc44ac5337	md5	3369fc6d85fb418066552dbc44ac5337	
changed	engine	source	vostok/core/sources/resources_query_result_finalization.cpp	md5	a3fde4dccc60eebcb0e98dc3009a3048	md5	f3dbf2386328233170379c56585e308c	
unchanged	engine	source	vostok/core/sources/resources_query_result_initialization.cpp	md5	c948ff8bec65b07365b63e5b1ada8c0d	md5	c948ff8bec65b07365b63e5b1ada8c0d	
unchanged	engine	source	vostok/core/sources/resources_query_result_path.cpp	md5	e2649e6d986c2ece292acb357ce159db	md5	e2649e6d986c2ece292acb357ce159db	
unchanged	engine	source	vostok/core/sources/resources_query_result_replication.cpp	md5	dc806ff2e79ef36cf11a91419060bb43	md5	dc806ff2e79ef36cf11a91419060bb43	
unchanged	engine	source	vostok/core/sources/resources_query_result_requery.cpp	md5	569e11b7291818eb5dac36c2cf9a78c8	md5	569e11b7291818eb5dac36c2cf9a78c8	
unchanged	engine	source	vostok/core/sources/resources_resource_base.cpp	md5	4e6380bfe366aef4bb16dd1182aba2c0	md5	4e6380bfe366aef4bb16dd1182aba2c0	
unchanged	engine	source	vostok/core/sources/resources_resource_children.cpp	md5	02996f9136d84c6e89b4742e9e3feeb2	md5	02996f9136d84c6e89b4742e9e3feeb2	
unchanged	engine	source	vostok/core/sources/resources_resource_flags.cpp	md5	9d9c0ea3afad273848c7915d561f113c	md5	9d9c0ea3afad273848c7915d561f113c	
unchanged	engine	source	vostok/core/sources/resources_resource_quality.cpp	md5	4f8b7c3a56e82b84210a7aefe0b089b5	md5	4f8b7c3a56e82b84210a7aefe0b089b5	
unchanged	engine	source	vostok/core/sources/resources_resource_reconstruction_info.cpp	md5	5090e93e0c229f0ce102ab251d515a27	md5	5090e93e0c229f0ce102ab251d515a27	
unchanged	engine	header	vostok/core/sources/resources_thread_local_data.h	md5	2385f399b261776344a0b702e3d43b39	md5	2385f399b261776344a0b702e3d43b39	
unchanged	engine	source	vostok/core/sources/resources_unmanaged_resource.cpp	md5	d3cf86b491774553635dd64f1333b073	md5	d3cf86b491774553635dd64f1333b073	
unchanged	engine	source	vostok/core/sources/resources_vfs_associations.cpp	md5	8abd44d1c41be6b52735e24683ab6954	md5	8abd44d1c41be6b52735e24683ab6954	
unchanged	engine	header	vostok/core/sources/resources_vfs_associations.h	md5	d3188ad58b400706cdb983e0b971b84e	md5	d3188ad58b400706cdb983e0b971b84e	
added	engine	source	vostok/core/sources/string_functions_win.cpp			md5	99ab9e0a0ee29a133607f4827bae3161	
unchanged	engine	source	vostok/core/sources/strings_detail_tuples.cpp	md5	b681774fac0e7c13e6f10bd199348ad3	md5	b681774fac0e7c13e6f10bd199348ad3	
changed	engine	source	vostok/core/sources/strings_functions.cpp	md5	ef829b69e1857170b6346174a5e6b241	md5	8b2c7b736adac95e23c6fb9c4ddee777	
unchanged	engine	source	vostok/core/sources/strings_shared_manager.cpp	md5	476c1615a6632e36c160de575c7477ab	md5	476c1615a6632e36c160de575c7477ab	
unchanged	engine	header	vostok/core/sources/strings_shared_manager.h	md5	bfbdcbb121ce9a36e3309462788b945b	md5	bfbdcbb121ce9a36e3309462788b945b	
unchanged	engine	source	vostok/core/sources/strings_shared_profile.cpp	md5	2ca951567efc2ba0f39c688599df1488	md5	2ca951567efc2ba0f39c688599df1488	
unchanged	engine	source	vostok/core/sources/tasks_allocator.cpp	md5	817433e8c066e4092a06598877a8947a	md5	817433e8c066e4092a06598877a8947a	
unchanged	engine	header	vostok/core/sources/tasks_allocator.h	md5	e8f88a2915c455c04b6e903ca54b40c8	md5	e8f88a2915c455c04b6e903ca54b40c8	
unchanged	engine	source	vostok/core/sources/tasks_manager.cpp	md5	4bb1b635b445650d1a1b390ca78bf510	md5	4bb1b635b445650d1a1b390ca78bf510	
unchanged	engine	source	vostok/core/sources/tasks_task.cpp	md5	9cd16c8e9a2e93f136a7636cd5d0f1a2	md5	9cd16c8e9a2e93f136a7636cd5d0f1a2	
unchanged	engine	source	vostok/core/sources/tasks_thread_pool.cpp	md5	23f1df38b47fa4b23feac57cdf28a523	md5	23f1df38b47fa4b23feac57cdf28a523	
unchanged	engine	header	vostok/core/sources/tasks_thread_pool.h	md5	53f8d7be470609d8252f90d960fbb275	md5	53f8d7be470609d8252f90d960fbb275	
unchanged	engine	source	vostok/core/sources/tasks_thread_pool_utils.cpp	md5	52a663b2765597fdc41f5a3a078e2056	md5	52a663b2765597fdc41f5a3a078e2056	
unchanged	engine	source	vostok/core/sources/tasks_type.cpp	md5	bd7ae83cc1d29b5c8fdb78093e3760c7	md5	bd7ae83cc1d29b5c8fdb78093e3760c7	
unchanged	engine	header	vostok/core/sources/tasks_type.h	md5	fda8ae6d25bf39382dee2072dc320b3c	md5	fda8ae6d25bf39382dee2072dc320b3c	
unchanged	engine	source	vostok/core/sources/testing_impl.cpp	md5	407032253df6848e7f2abd617b5c33c2	md5	407032253df6848e7f2abd617b5c33c2	
unchanged	engine	source	vostok/core/sources/text_tree.cpp	md5	d7b519f096f1d2f529ba118f11c80038	md5	d7b519f096f1d2f529ba118f11c80038	
unchanged	engine	source	vostok/core/sources/text_tree_item.cpp	md5	dc95b90edd7c33c60d51695122778dc5	md5	dc95b90edd7c33c60d51695122778dc5	
unchanged	engine	source	vostok/core/sources/threading_event.cpp	md5	f838b0efeb537e61e5322e5d75e7859c	md5	f838b0efeb537e61e5322e5d75e7859c	
unchanged	engine	source	vostok/core/sources/threading_event_win_xbox360.cpp	md5	56c83f1bfce761ce8e88c2de7dcfa2a3	md5	56c83f1bfce761ce8e88c2de7dcfa2a3	
unchanged	engine	source	vostok/core/sources/threading_functions.cpp	md5	a08a72d05ef47f0e983b1f0d3b50d8e5	md5	a08a72d05ef47f0e983b1f0d3b50d8e5	
unchanged	engine	header	vostok/core/sources/threading_functions.h	md5	c642d596e91a14b6a816aa38b665633e	md5	c642d596e91a14b6a816aa38b665633e	
unchanged	engine	source	vostok/core/sources/threading_functions_win.cpp	md5	7971b8efe665a382e2f74fc9fce8a4fe	md5	7971b8efe665a382e2f74fc9fce8a4fe	
unchanged	engine	source	vostok/core/sources/threading_functions_win_xbox360.cpp	md5	3143ee146f8d1e2c6b08011896d7d259	md5	3143ee146f8d1e2c6b08011896d7d259	
unchanged	engine	source	vostok/core/sources/threading_mutex.cpp	md5	ce28407f44fd9fd10119f957f55ca6c9	md5	ce28407f44fd9fd10119f957f55ca6c9	
unchanged	engine	source	vostok/core/sources/threading_mutex_win_xbox360.cpp	md5	4d24c94d3b8831ea1d91f4ed55af30dc	md5	4d24c94d3b8831ea1d91f4ed55af30dc	
changed	engine	source	vostok/core/sources/threading_reader_writer_lock.cpp	md5	1840b7b51397256e97d1cf9c18b39224	md5	30174120926da21200192b3e3d716357	
unchanged	engine	source	vostok/core/sources/threading_test.cpp	md5	9eb2ed044e0df9c6839053e446765a96	md5	9eb2ed044e0df9c6839053e446765a96	
unchanged	engine	header	vostok/core/sources/timing.h	md5	0d7cc66853f1a5367a4349b645b3aa66	md5	0d7cc66853f1a5367a4349b645b3aa66	
unchanged	engine	source	vostok/core/sources/timing_floating_timer.cpp	md5	59b974c5aa367594d159e016a93cb5fe	md5	59b974c5aa367594d159e016a93cb5fe	
unchanged	engine	source	vostok/core/sources/timing_functions_win.cpp	md5	04bb97e1e9804e3ba97c25cfba63fbac	md5	04bb97e1e9804e3ba97c25cfba63fbac	
unchanged	engine	source	vostok/core/sources/unmanaged_allocation_cook.cpp	md5	b8eab9ac7ef5b64a779943187fd131bd	md5	b8eab9ac7ef5b64a779943187fd131bd	
unchanged	engine	header	vostok/core/sources/unmanaged_allocation_cook.h	md5	24b487ac4bc82ed66f8551d0315d5dad	md5	24b487ac4bc82ed66f8551d0315d5dad	
unchanged	engine	source	vostok/core/sources/vfs_sub_fat_cook.cpp	md5	c4df7955a7961141d13386d8d8e00b6a	md5	c4df7955a7961141d13386d8d8e00b6a	
unchanged	engine	header	vostok/core/sources/vfs_sub_fat_cook.h	md5	925617249b43f556b9a25e41aa993207	md5	925617249b43f556b9a25e41aa993207	
unchanged	engine	source	vostok/core/sources/vfs_sub_fat_resource.cpp	md5	085a75d7aae828b17235c8e73a79678d	md5	085a75d7aae828b17235c8e73a79678d	
unchanged	engine	source	vostok/core/sources/virtual_alloc.cpp	md5	d50816f1a6d6915520c957808f32119a	md5	d50816f1a6d6915520c957808f32119a	
unchanged	engine	header	vostok/core/sources/virtual_alloc.h	md5	ef543eb8e8c97fceb30c57e727cb432a	md5	ef543eb8e8c97fceb30c57e727cb432a	
unchanged	engine	header	vostok/core_debug_engine.h	md5	cf59f536c23ef62605d02042a8c6cbc4	md5	cf59f536c23ef62605d02042a8c6cbc4	
unchanged	engine	header	vostok/core_entry_point.h	md5	ce405ba563507bf7192bed46e50d9256	md5	ce405ba563507bf7192bed46e50d9256	
unchanged	engine	header	vostok/core_test_suite.h	md5	0067aa4ab9122d52648e8e0ca653379d	md5	0067aa4ab9122d52648e8e0ca653379d	
unchanged	engine	header	vostok/debug/api.h	md5	caf5d60faf1a3ec753fa8294e8cff474	md5	caf5d60faf1a3ec753fa8294e8cff474	
unchanged	engine	header	vostok/debug/call_stack.h	md5	8b74384af24762af569b39a890087d9d	md5	8b74384af24762af569b39a890087d9d	
unchanged	engine	header	vostok/debug/check_invariants.h	md5	cd071e89c504469b1b8518c2fb35a421	md5	cd071e89c504469b1b8518c2fb35a421	
unchanged	engine	header	vostok/debug/check_no_multithread.h	md5	e01bb964fffdcee7dfc25a7888ec4552	md5	e01bb964fffdcee7dfc25a7888ec4552	
unchanged	engine	header	vostok/debug/check_no_multithread_inline.h	md5	dcebce020cb27ea86de48a2a5e2695f2	md5	dcebce020cb27ea86de48a2a5e2695f2	
unchanged	engine	header	vostok/debug/crash_handler.h	md5	e38940e7f0d96fc027e54c8b1c3b22f9	md5	e38940e7f0d96fc027e54c8b1c3b22f9	
unchanged	engine	header	vostok/debug/debug.h	md5	dde17fe3989fd8d7ae656b4d70d9a3bb	md5	dde17fe3989fd8d7ae656b4d70d9a3bb	
unchanged	engine	header	vostok/debug/debug_pointers.h	md5	4aacdd5914f70ddc72b39e0346ba445c	md5	4aacdd5914f70ddc72b39e0346ba445c	
unchanged	engine	header	vostok/debug/engine.h	md5	9bbeb7f8ee647f182b9cc3f03158dd7f	md5	9bbeb7f8ee647f182b9cc3f03158dd7f	
unchanged	engine	header	vostok/debug/extensions.h	md5	286b59c41b72b9d68649f08d171c5467	md5	286b59c41b72b9d68649f08d171c5467	
unchanged	engine	header	vostok/debug/library_linkage.h	md5	ea77b43d1ee14ec1e03f5f868cb2a162	md5	ea77b43d1ee14ec1e03f5f868cb2a162	
unchanged	engine	header	vostok/debug/log_callback.h	md5	3afef5f1a49731effcb655cda5cfdfd3	md5	3afef5f1a49731effcb655cda5cfdfd3	
unchanged	engine	header	vostok/debug/macros.h	md5	2be1aab4608d6e3f2f5ee39e3b8d3568	md5	2be1aab4608d6e3f2f5ee39e3b8d3568	
unchanged	engine	header	vostok/debug/macros_inline.h	md5	c7148fa44ebfcf321791d54ac624a817	md5	c7148fa44ebfcf321791d54ac624a817	
unchanged	engine	header	vostok/debug/pointer_cast.h	md5	e8c38498606b74b25a2e14db2f4aa007	md5	e8c38498606b74b25a2e14db2f4aa007	
unchanged	engine	header	vostok/debug/signalling_bool.h	md5	5981aa6b9c4246d6653f6a254115a3a9	md5	5981aa6b9c4246d6653f6a254115a3a9	
unchanged	engine	header	vostok/debug/sources/bugtrap.h	md5	7e3d678414baa2a95d91fbb21d408897	md5	7e3d678414baa2a95d91fbb21d408897	
unchanged	engine	source	vostok/debug/sources/bugtrap_win.cpp	md5	3f47a3b4c6b46678e0b178f81d04472d	md5	3f47a3b4c6b46678e0b178f81d04472d	
unchanged	engine	header	vostok/debug/sources/call_stack.h	md5	f93fa5e33d8ceddaf0432daec36cef8c	md5	f93fa5e33d8ceddaf0432daec36cef8c	
unchanged	engine	source	vostok/debug/sources/call_stack_win.cpp	md5	6068c9c074a9fe63706c88080f5b9404	md5	6068c9c074a9fe63706c88080f5b9404	
unchanged	engine	source	vostok/debug/sources/crash_handling.cpp	md5	a2c9cca9454776938778cfd055967a68	md5	a2c9cca9454776938778cfd055967a68	
unchanged	engine	header	vostok/debug/sources/crash_handling.h	md5	cee875d704a65fa6283fbfbfa4df6c7e	md5	cee875d704a65fa6283fbfbfa4df6c7e	
unchanged	engine	source	vostok/debug/sources/debug.cpp	md5	a88ea6e9c2c2280316e5f5e5ad4a7058	md5	a88ea6e9c2c2280316e5f5e5ad4a7058	
unchanged	engine	source	vostok/debug/sources/debug_win.cpp	md5	e244f59314b8f1a98be1975cb2ba34ec	md5	e244f59314b8f1a98be1975cb2ba34ec	
unchanged	engine	source	vostok/debug/sources/debug_win_xbox360.cpp	md5	319c1fc2e8aca621cfcd286757100d88	md5	319c1fc2e8aca621cfcd286757100d88	
unchanged	engine	header	vostok/debug/sources/float.h	md5	d2da8b1f530e4cd759c6479372d3d942	md5	d2da8b1f530e4cd759c6479372d3d942	
unchanged	engine	source	vostok/debug/sources/initialize.cpp	md5	585601f5293abd3af25fe7ed63b662cb	md5	585601f5293abd3af25fe7ed63b662cb	
unchanged	engine	source	vostok/debug/sources/initialize_win.cpp	md5	678a018f2f52764a56ef70dd57379576	md5	678a018f2f52764a56ef70dd57379576	
unchanged	engine	source	vostok/debug/sources/initialize_win_xbox360.cpp	md5	ff4c452efaa0fc46a1ec1811052539a4	md5	ff4c452efaa0fc46a1ec1811052539a4	
unchanged	engine	source	vostok/debug/sources/macros.cpp	md5	629c6cc056193c374dbbc2bc87efc65f	md5	629c6cc056193c374dbbc2bc87efc65f	
unchanged	engine	source	vostok/debug/sources/pch.cpp	md5	87f390e6db17b9f83600d3945148290b	md5	87f390e6db17b9f83600d3945148290b	
unchanged	engine	header	vostok/debug/sources/pch.h	md5	f8e4a7feed6f2cafb5dca0d4dfd6ad4c	md5	f8e4a7feed6f2cafb5dca0d4dfd6ad4c	
unchanged	engine	header	vostok/debug/sources/platform.h	md5	db14c8c830b0c05feba61cd8e554cf31	md5	db14c8c830b0c05feba61cd8e554cf31	
unchanged	engine	source	vostok/debug/sources/unhandled_win.cpp	md5	ef1e5ab870592d33cab8261118c6cbb5	md5	ef1e5ab870592d33cab8261118c6cbb5	
unchanged	engine	source	vostok/debug/sources/unhandled_win_xbox360.cpp	md5	097838d32e74db4e7a7dd33236be4d59	md5	097838d32e74db4e7a7dd33236be4d59	
unchanged	engine	header	vostok/debug/sources/utils.h	md5	6171695dde4b02c50c8b3fe55ef23514	md5	6171695dde4b02c50c8b3fe55ef23514	
unchanged	engine	header	vostok/debug/static_cast_checked.h	md5	754358027191cce4ace371d5a561f0ed	md5	754358027191cce4ace371d5a561f0ed	
unchanged	engine	header	vostok/debug_policies.h	md5	f5a479838c44d02ba2ccb2beaa909b79	md5	f5a479838c44d02ba2ccb2beaa909b79	
unchanged	engine	header	vostok/deque.h	md5	e01678e2c81fec11390c3785caff11ad	md5	e01678e2c81fec11390c3785caff11ad	
unchanged	engine	header	vostok/deque_inline.h	md5	6d9a268353d495cc1c3f66cccf550858	md5	6d9a268353d495cc1c3f66cccf550858	
unchanged	engine	header	vostok/detail_noncopyable.h	md5	c977c27a5f6e747f455ff56e5143d082	md5	c977c27a5f6e747f455ff56e5143d082	
unchanged	engine	header	vostok/editor/world/api.h	md5	865a899a8b7c0a8cc7ce059b3b472d0a	md5	865a899a8b7c0a8cc7ce059b3b472d0a	
unchanged	engine	header	vostok/editor/world/engine.h	md5	7d8309124becf73ea951ccc213fb0286	md5	7d8309124becf73ea951ccc213fb0286	
